date,state,district,pincode,demo_age_5_17,demo_age_17_,total_population,youth_ratio,pop_change,shock_score,ml_flag,ml_score,severity,reason,confidence,is_severe,persistence,impact_score,recommended_action,state_avg_youth_ratio,peer_deviation,early_warning,data_trust_score
2025-01-09,Andhra Pradesh,Annamayya,516107,0,3,3,0.0,-340.0,-2.3683085395599157,1,0.02312962139483088,NORMAL,Ageing population; Large population swing,0.065,False,0.0,0.303,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,East Godavari,533262,0,12,12,0.0,-317.0,-2.2039407422926467,1,0.032890037301144925,NORMAL,Ageing population; Large population swing,0.092,False,0.0,0.55,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,East Godavari,533247,0,10,10,0.0,-350.0,-2.4397727992413367,1,0.02049476799718475,NORMAL,Ageing population; Large population swing,0.057,False,0.0,0.502,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Cuddapah,516359,0,3,3,0.0,-291.0,-2.0181336671209515,1,0.04125657144383288,NORMAL,Ageing population; Large population swing,0.115,False,0.0,0.323,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Krishna,521175,0,10,10,0.0,-361.0,-2.5183834848909004,1,0.019251181481475088,NORMAL,Ageing population; Large population swing,0.054,False,0.02702702702702703,0.512,Monitor closely,0.15531138569274908,-0.155,True,0.99
2025-01-09,Andhra Pradesh,Krishna,521105,0,12,12,0.0,-357.0,-2.4897977810183316,1,0.020317256987025467,NORMAL,Ageing population; Large population swing,0.057,False,0.0,0.536,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Krishna,520013,1,19,20,0.05,-304.0,-2.111037204706799,1,0.046808392770821605,NORMAL,Ageing population; Large population swing,0.131,False,0.0,0.661,Targeted demographic investigation,0.15531138569274908,-0.105,True,1.0
2025-01-09,Andhra Pradesh,Kurnool,518553,0,11,11,0.0,-380.0,-2.6541655782856006,1,0.012599810710983261,NORMAL,Ageing population; Large population swing,0.035,False,0.0,0.511,Monitor closely,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Kurnool,518348,0,4,4,0.0,-376.0,-2.6255798744130323,1,0.014865804537642413,NORMAL,Ageing population; Large population swing,0.042,False,0.0,0.339,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Karim Nagar,505467,0,1,1,0.0,-316.0,-2.1967943163245045,1,0.030454091726538457,NORMAL,Ageing population; Large population swing,0.085,False,0.0,0.173,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Karim Nagar,505327,0,2,2,0.0,-393.0,-2.747069115871448,1,0.007992738618143536,NORMAL,Ageing population; Large population swing,0.022,False,0.0,0.229,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Kakinada,533445,0,7,7,0.0,-347.0,-2.4183335213369106,1,0.022847227051867036,NORMAL,Ageing population; Large population swing,0.064,False,0.0,0.441,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Hyderabad,500067,0,4,4,0.0,-318.0,-2.211087168260789,1,0.031253361438678295,NORMAL,Ageing population; Large population swing,0.087,False,0.0,0.357,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Andhra Pradesh,Khammam,507003,4,10,14,0.2857142857142857,-311.0,-2.161062186483794,1,0.008184448021962054,NORMAL,Large population swing,0.023,False,0.0136986301369863,0.556,Monitor closely,0.15531138569274908,0.13,True,0.99
2025-01-09,Andhra Pradesh,Ananthapuramu,515775,1,2,3,0.3333333333333333,-301.0,-2.0895979268023726,1,0.014573910270197277,NORMAL,Large population swing,0.041,False,0.0,0.294,No action,0.15531138569274908,0.178,True,1.0
2025-01-09,Odisha,Rayagada,765001,0,5,5,0.0,-333.0,-2.318283557782921,1,0.02626562597791382,NORMAL,Ageing population; Large population swing,0.074,False,0.0,0.388,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Nayagarh,752085,4,12,16,0.25,-325.0,-2.2611121500377838,1,0.014975040328157219,NORMAL,Large population swing,0.042,False,0.0,0.583,Monitor closely,0.13890236893759855,0.111,True,1.0
2025-01-09,Odisha,Khordha,752021,0,4,4,0.0,-358.0,-2.496944206986474,1,0.0211031636677399,NORMAL,Ageing population; Large population swing,0.059,False,0.0,0.345,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Odisha,Khorda,752056,1,3,4,0.25,-301.0,-2.0895979268023726,1,0.025196145139089743,NORMAL,Large population swing,0.071,False,0.0,0.35,No action,0.13890236893759855,0.111,True,1.0
2025-01-09,Odisha,Mayurbhanj,757041,7,20,27,0.25925925925925924,-321.0,-2.232526446165215,1,0.013325094891233236,NORMAL,Large population swing,0.037,False,0.0,0.681,Targeted demographic investigation,0.13890236893759855,0.12,True,1.0
2025-01-09,Odisha,Koraput,764043,3,80,83,0.03614457831325301,-336.0,-2.339722835687347,1,0.016920260495238315,NORMAL,Ageing population; Large population swing,0.047,False,0.0,0.905,Immediate audit & field verification,0.13890236893759855,-0.103,True,1.0
2025-01-09,Puducherry,Puducherry,605010,0,2,2,0.0,-306.0,-2.1253300566430835,1,0.03729127607751437,NORMAL,Ageing population; Large population swing,0.104,False,0.0,0.261,No action,0.16665386330517667,-0.167,True,1.0
2025-01-09,Punjab,Faridkot,151202,3,12,15,0.2,-378.0,-2.6398727263493162,1,0.006264609624230588,NORMAL,Large population swing,0.018,False,0.0,0.562,Monitor closely,0.05613257406568673,0.144,True,1.0
2025-01-09,Pondicherry,Pondicherry,605004,1,4,5,0.2,-347.0,-2.4183335213369106,1,0.012826774790660855,NORMAL,Large population swing,0.036,False,0.0,0.373,No action,0.06551167152136156,0.134,True,1.0
2025-01-09,Odisha,Baleshwar,756083,0,2,2,0.0,-317.0,-2.2039407422926467,1,0.030454091726538457,NORMAL,Ageing population; Large population swing,0.085,False,0.0,0.254,No action,0.13890236893759855,-0.139,True,1.0
2025-01-09,Andhra Pradesh,Mahabub Nagar,509334,0,4,4,0.0,-406.0,-2.8399726534572958,1,0.009181000454094645,NORMAL,Ageing population; Large population swing,0.026,False,0.0,0.332,No action,0.15531138569274908,-0.155,True,1.0
2025-01-09,Mizoram,Champhai,796321,0,18,18,0.0,-412.0,-2.882851209266149,1,0.006651271163187089,NORMAL,Ageing population; Large population swing,0.019,False,0.02564102564102564,0.607,Monitor closely,0.11208413237783306,-0.112,True,0.99
